ID,LAND,TID,INDHOLD,SITC
1916,Libyen,2018,83415,Maskiner og transportmidler
1917,Libyen,2019,39500,Maskiner og transportmidler
1918,Libyen,2020,53501,Maskiner og transportmidler
1919,Libyen,2021,19531,Maskiner og transportmidler
1931,Liechtenstein,2018,13090,Maskiner og transportmidler
1932,Liechtenstein,2019,11013,Maskiner og transportmidler
1933,Liechtenstein,2020,3158,Maskiner og transportmidler
1934,Liechtenstein,2021,9843,Maskiner og transportmidler
1946,Litauen,2018,1266289,Maskiner og transportmidler
1947,Litauen,2019,931132,Maskiner og transportmidler
1948,Litauen,2020,780638,Maskiner og transportmidler
1949,Litauen,2021,837267,Maskiner og transportmidler
1961,Luxembourg,2018,224414,Maskiner og transportmidler
1962,Luxembourg,2019,169351,Maskiner og transportmidler
1963,Luxembourg,2020,243944,Maskiner og transportmidler
1964,Luxembourg,2021,174110,Maskiner og transportmidler
1976,Macao,2018,7023,Maskiner og transportmidler
1977,Macao,2019,4162,Maskiner og transportmidler
1978,Macao,2020,2897,Maskiner og transportmidler
1979,Macao,2021,6536,Maskiner og transportmidler
1991,Madagaskar,2018,16060,Maskiner og transportmidler
1992,Madagaskar,2019,14434,Maskiner og transportmidler
1993,Madagaskar,2020,7406,Maskiner og transportmidler
1994,Madagaskar,2021,9254,Maskiner og transportmidler
2006,Malawi,2018,21288,Maskiner og transportmidler
2007,Malawi,2019,8141,Maskiner og transportmidler
2008,Malawi,2020,14322,Maskiner og transportmidler
2009,Malawi,2021,13223,Maskiner og transportmidler
2021,Malaysia,2018,353956,Maskiner og transportmidler
2022,Malaysia,2019,374345,Maskiner og transportmidler
2023,Malaysia,2020,403446,Maskiner og transportmidler
2024,Malaysia,2021,306507,Maskiner og transportmidler
2036,Maldiverne,2018,10631,Maskiner og transportmidler
2037,Maldiverne,2019,8031,Maskiner og transportmidler
2038,Maldiverne,2020,4696,Maskiner og transportmidler
2039,Maldiverne,2021,11635,Maskiner og transportmidler
2051,Mali,2018,58386,Maskiner og transportmidler
2052,Mali,2019,43397,Maskiner og transportmidler
2053,Mali,2020,44264,Maskiner og transportmidler
2054,Mali,2021,47288,Maskiner og transportmidler
2066,Malta,2018,40137,Maskiner og transportmidler
2067,Malta,2019,135232,Maskiner og transportmidler
2068,Malta,2020,60884,Maskiner og transportmidler
2069,Malta,2021,115117,Maskiner og transportmidler
2081,Marokko,2018,199091,Maskiner og transportmidler
2082,Marokko,2019,514947,Maskiner og transportmidler
2083,Marokko,2020,336441,Maskiner og transportmidler
2084,Marokko,2021,111770,Maskiner og transportmidler
2096,Marshalløerne,2018,2233283,Maskiner og transportmidler
2097,Marshalløerne,2019,256673,Maskiner og transportmidler
2098,Marshalløerne,2020,69675,Maskiner og transportmidler
2099,Marshalløerne,2021,1140495,Maskiner og transportmidler
2111,Martinique,2018,0,Maskiner og transportmidler
2112,Martinique,2019,0,Maskiner og transportmidler
2113,Martinique,2020,0,Maskiner og transportmidler
2114,Martinique,2021,0,Maskiner og transportmidler
2126,Mauritanien,2018,11526,Maskiner og transportmidler
2127,Mauritanien,2019,9203,Maskiner og transportmidler
2128,Mauritanien,2020,10500,Maskiner og transportmidler
2129,Mauritanien,2021,13732,Maskiner og transportmidler
2141,Mauritius,2018,15106,Maskiner og transportmidler
2142,Mauritius,2019,21670,Maskiner og transportmidler
2143,Mauritius,2020,15309,Maskiner og transportmidler
2144,Mauritius,2021,10584,Maskiner og transportmidler
2156,Mayotte,2018,0,Maskiner og transportmidler
2157,Mayotte,2019,0,Maskiner og transportmidler
2158,Mayotte,2020,0,Maskiner og transportmidler
2159,Mayotte,2021,0,Maskiner og transportmidler
2171,Melilla,2018,100,Maskiner og transportmidler
2172,Melilla,2019,0,Maskiner og transportmidler
2173,Melilla,2020,11,Maskiner og transportmidler
2174,Melilla,2021,0,Maskiner og transportmidler
2186,Mexico,2018,1381910,Maskiner og transportmidler
2187,Mexico,2019,1241111,Maskiner og transportmidler
2188,Mexico,2020,956426,Maskiner og transportmidler
2189,Mexico,2021,1374813,Maskiner og transportmidler
2201,Mikronesiske Stater,2018,296,Maskiner og transportmidler
2202,Mikronesiske Stater,2019,467,Maskiner og transportmidler
2203,Mikronesiske Stater,2020,18,Maskiner og transportmidler
2204,Mikronesiske Stater,2021,1552,Maskiner og transportmidler
2216,Moldova,2018,28539,Maskiner og transportmidler
2217,Moldova,2019,31202,Maskiner og transportmidler
2218,Moldova,2020,33390,Maskiner og transportmidler
2219,Moldova,2021,53671,Maskiner og transportmidler
2231,Mongoliet,2018,9456,Maskiner og transportmidler
2232,Mongoliet,2019,8719,Maskiner og transportmidler
2233,Mongoliet,2020,7171,Maskiner og transportmidler
2234,Mongoliet,2021,15928,Maskiner og transportmidler
2246,Montenegro,2018,6126,Maskiner og transportmidler
2247,Montenegro,2019,4601,Maskiner og transportmidler
2248,Montenegro,2020,4629,Maskiner og transportmidler
2249,Montenegro,2021,27702,Maskiner og transportmidler
2261,Montenegro (2005-2006),2018,0,Maskiner og transportmidler
2262,Montenegro (2005-2006),2019,0,Maskiner og transportmidler
2263,Montenegro (2005-2006),2020,0,Maskiner og transportmidler
2264,Montenegro (2005-2006),2021,0,Maskiner og transportmidler
2276,Montserrat,2018,0,Maskiner og transportmidler
2277,Montserrat,2019,47,Maskiner og transportmidler
2278,Montserrat,2020,0,Maskiner og transportmidler
2279,Montserrat,2021,0,Maskiner og transportmidler
2291,Mozambique,2018,8643,Maskiner og transportmidler
2292,Mozambique,2019,14394,Maskiner og transportmidler
2293,Mozambique,2020,30403,Maskiner og transportmidler
2294,Mozambique,2021,17761,Maskiner og transportmidler
2306,Myanmar,2018,20490,Maskiner og transportmidler
2307,Myanmar,2019,18573,Maskiner og transportmidler
2308,Myanmar,2020,17834,Maskiner og transportmidler
2309,Myanmar,2021,14327,Maskiner og transportmidler
2321,Namibia,2018,12763,Maskiner og transportmidler
2322,Namibia,2019,49104,Maskiner og transportmidler
2323,Namibia,2020,7969,Maskiner og transportmidler
2324,Namibia,2021,17999,Maskiner og transportmidler
2336,Nauru,2018,107,Maskiner og transportmidler
2337,Nauru,2019,61,Maskiner og transportmidler
2338,Nauru,2020,0,Maskiner og transportmidler
2339,Nauru,2021,55,Maskiner og transportmidler
2351,Nederlandene,2018,6494539,Maskiner og transportmidler
2352,Nederlandene,2019,10429533,Maskiner og transportmidler
2353,Nederlandene,2020,16470823,Maskiner og transportmidler
2354,Nederlandene,2021,8552454,Maskiner og transportmidler
2366,Nederlandske Antiller,2018,0,Maskiner og transportmidler
2367,Nederlandske Antiller,2019,0,Maskiner og transportmidler
2368,Nederlandske Antiller,2020,0,Maskiner og transportmidler
2369,Nederlandske Antiller,2021,0,Maskiner og transportmidler
2381,Nepal,2018,19505,Maskiner og transportmidler
2382,Nepal,2019,19444,Maskiner og transportmidler
2383,Nepal,2020,7367,Maskiner og transportmidler
2384,Nepal,2021,10241,Maskiner og transportmidler
2396,New Zealand,2018,381586,Maskiner og transportmidler
2397,New Zealand,2019,350648,Maskiner og transportmidler
2398,New Zealand,2020,562151,Maskiner og transportmidler
2399,New Zealand,2021,461781,Maskiner og transportmidler
2411,New Zealandsk Oceanien,2018,0,Maskiner og transportmidler
2412,New Zealandsk Oceanien,2019,0,Maskiner og transportmidler
2413,New Zealandsk Oceanien,2020,0,Maskiner og transportmidler
2414,New Zealandsk Oceanien,2021,0,Maskiner og transportmidler
2426,Nicaragua,2018,8315,Maskiner og transportmidler
2427,Nicaragua,2019,10288,Maskiner og transportmidler
2428,Nicaragua,2020,6432,Maskiner og transportmidler
2429,Nicaragua,2021,13458,Maskiner og transportmidler
2441,Niger,2018,10732,Maskiner og transportmidler
2442,Niger,2019,17261,Maskiner og transportmidler
2443,Niger,2020,11648,Maskiner og transportmidler
2444,Niger,2021,8846,Maskiner og transportmidler
2456,Nigeria,2018,155823,Maskiner og transportmidler
2457,Nigeria,2019,121367,Maskiner og transportmidler
2458,Nigeria,2020,162596,Maskiner og transportmidler
2459,Nigeria,2021,113248,Maskiner og transportmidler
2471,Niue,2018,0,Maskiner og transportmidler
2472,Niue,2019,0,Maskiner og transportmidler
2473,Niue,2020,0,Maskiner og transportmidler
2474,Niue,2021,0,Maskiner og transportmidler
2486,Nordkorea,2018,0,Maskiner og transportmidler
2487,Nordkorea,2019,0,Maskiner og transportmidler
2488,Nordkorea,2020,0,Maskiner og transportmidler
2489,Nordkorea,2021,0,Maskiner og transportmidler
2501,Nordmakedonien,2018,23562,Maskiner og transportmidler
2502,Nordmakedonien,2019,25050,Maskiner og transportmidler
2503,Nordmakedonien,2020,24491,Maskiner og transportmidler
2504,Nordmakedonien,2021,28236,Maskiner og transportmidler
2516,Nordmarianerne,2018,0,Maskiner og transportmidler
2517,Nordmarianerne,2019,0,Maskiner og transportmidler
2518,Nordmarianerne,2020,441,Maskiner og transportmidler
2519,Nordmarianerne,2021,229,Maskiner og transportmidler
2531,Norfolkøen,2018,0,Maskiner og transportmidler
2532,Norfolkøen,2019,0,Maskiner og transportmidler
2533,Norfolkøen,2020,0,Maskiner og transportmidler
2534,Norfolkøen,2021,0,Maskiner og transportmidler
2546,Norge,2018,10099916,Maskiner og transportmidler
2547,Norge,2019,12616665,Maskiner og transportmidler
2548,Norge,2020,10727478,Maskiner og transportmidler
2549,Norge,2021,11641551,Maskiner og transportmidler
2561,Ny Kaledonien,2018,5537,Maskiner og transportmidler
2562,Ny Kaledonien,2019,2415,Maskiner og transportmidler
2563,Ny Kaledonien,2020,4530,Maskiner og transportmidler
2564,Ny Kaledonien,2021,2215,Maskiner og transportmidler
2576,Oman,2018,144448,Maskiner og transportmidler
2577,Oman,2019,84676,Maskiner og transportmidler
2578,Oman,2020,81915,Maskiner og transportmidler
2579,Oman,2021,80037,Maskiner og transportmidler
2591,Pakistan,2018,284714,Maskiner og transportmidler
2592,Pakistan,2019,120041,Maskiner og transportmidler
2593,Pakistan,2020,97491,Maskiner og transportmidler
2594,Pakistan,2021,87850,Maskiner og transportmidler
2606,Palau,2018,16,Maskiner og transportmidler
2607,Palau,2019,59,Maskiner og transportmidler
2608,Palau,2020,216,Maskiner og transportmidler
2609,Palau,2021,8,Maskiner og transportmidler
2621,Panama,2018,93278,Maskiner og transportmidler
2622,Panama,2019,59904,Maskiner og transportmidler
2623,Panama,2020,72243,Maskiner og transportmidler
2624,Panama,2021,131455,Maskiner og transportmidler
2636,Panamakanalzonen,2018,0,Maskiner og transportmidler
2637,Panamakanalzonen,2019,0,Maskiner og transportmidler
2638,Panamakanalzonen,2020,0,Maskiner og transportmidler
2639,Panamakanalzonen,2021,0,Maskiner og transportmidler
2651,Papua Ny Guinea,2018,17085,Maskiner og transportmidler
2652,Papua Ny Guinea,2019,15975,Maskiner og transportmidler
2653,Papua Ny Guinea,2020,9955,Maskiner og transportmidler
2654,Papua Ny Guinea,2021,4930,Maskiner og transportmidler
2666,Paraguay,2018,22975,Maskiner og transportmidler
2667,Paraguay,2019,22786,Maskiner og transportmidler
2668,Paraguay,2020,37744,Maskiner og transportmidler
2669,Paraguay,2021,17542,Maskiner og transportmidler
2681,Peru,2018,126015,Maskiner og transportmidler
2682,Peru,2019,143055,Maskiner og transportmidler
2683,Peru,2020,164158,Maskiner og transportmidler
2684,Peru,2021,218267,Maskiner og transportmidler
2696,Pitcairn,2018,0,Maskiner og transportmidler
2697,Pitcairn,2019,0,Maskiner og transportmidler
2698,Pitcairn,2020,0,Maskiner og transportmidler
2699,Pitcairn,2021,0,Maskiner og transportmidler
2711,Polarområder,2018,0,Maskiner og transportmidler
2712,Polarområder,2019,0,Maskiner og transportmidler
2713,Polarområder,2020,0,Maskiner og transportmidler
2714,Polarområder,2021,0,Maskiner og transportmidler
2726,Polen,2018,4393028,Maskiner og transportmidler
2727,Polen,2019,5146838,Maskiner og transportmidler
2728,Polen,2020,5260221,Maskiner og transportmidler
2729,Polen,2021,5690746,Maskiner og transportmidler
2741,Portugal,2018,375563,Maskiner og transportmidler
2742,Portugal,2019,719116,Maskiner og transportmidler
2743,Portugal,2020,394986,Maskiner og transportmidler
2744,Portugal,2021,669966,Maskiner og transportmidler
2756,Portugisisk Timor,2018,0,Maskiner og transportmidler
2757,Portugisisk Timor,2019,0,Maskiner og transportmidler
2758,Portugisisk Timor,2020,0,Maskiner og transportmidler
2759,Portugisisk Timor,2021,0,Maskiner og transportmidler
2771,Puerto Rico,2018,0,Maskiner og transportmidler
2772,Puerto Rico,2019,0,Maskiner og transportmidler
2773,Puerto Rico,2020,0,Maskiner og transportmidler
2774,Puerto Rico,2021,0,Maskiner og transportmidler
2786,Qatar,2018,261656,Maskiner og transportmidler
2787,Qatar,2019,244230,Maskiner og transportmidler
2788,Qatar,2020,327841,Maskiner og transportmidler
2789,Qatar,2021,352767,Maskiner og transportmidler
2801,Reunion,2018,0,Maskiner og transportmidler
2802,Reunion,2019,0,Maskiner og transportmidler
2803,Reunion,2020,0,Maskiner og transportmidler
2804,Reunion,2021,0,Maskiner og transportmidler
2816,Rumænien,2018,608394,Maskiner og transportmidler
2817,Rumænien,2019,685339,Maskiner og transportmidler
2818,Rumænien,2020,708133,Maskiner og transportmidler
2819,Rumænien,2021,739096,Maskiner og transportmidler
2831,Rusland,2018,2103541,Maskiner og transportmidler
2832,Rusland,2019,2541846,Maskiner og transportmidler
2833,Rusland,2020,2460908,Maskiner og transportmidler
2834,Rusland,2021,2675136,Maskiner og transportmidler
2846,Rwanda,2018,4562,Maskiner og transportmidler
2847,Rwanda,2019,5036,Maskiner og transportmidler
2848,Rwanda,2020,6828,Maskiner og transportmidler
2849,Rwanda,2021,6211,Maskiner og transportmidler
2861,Saint-Barthelemy,2018,0,Maskiner og transportmidler
2862,Saint-Barthelemy,2019,3450,Maskiner og transportmidler
2863,Saint-Barthelemy,2020,33,Maskiner og transportmidler
2864,Saint-Barthelemy,2021,88,Maskiner og transportmidler
2876,Salomonøerne,2018,1855,Maskiner og transportmidler
2877,Salomonøerne,2019,122,Maskiner og transportmidler
2878,Salomonøerne,2020,2005,Maskiner og transportmidler
2879,Salomonøerne,2021,748,Maskiner og transportmidler
2891,Samoa,2018,813,Maskiner og transportmidler
2892,Samoa,2019,299,Maskiner og transportmidler
2893,Samoa,2020,462,Maskiner og transportmidler
2894,Samoa,2021,1767,Maskiner og transportmidler
2906,San Marino,2018,85,Maskiner og transportmidler
2907,San Marino,2019,554,Maskiner og transportmidler
2908,San Marino,2020,192,Maskiner og transportmidler
2909,San Marino,2021,515,Maskiner og transportmidler
2921,Sao Tomé og  Principe,2018,811,Maskiner og transportmidler
2922,Sao Tomé og  Principe,2019,462,Maskiner og transportmidler
2923,Sao Tomé og  Principe,2020,123,Maskiner og transportmidler
2924,Sao Tomé og  Principe,2021,1749,Maskiner og transportmidler
2936,Saudi-Arabien,2018,540516,Maskiner og transportmidler
2937,Saudi-Arabien,2019,547399,Maskiner og transportmidler
2938,Saudi-Arabien,2020,522431,Maskiner og transportmidler
2939,Saudi-Arabien,2021,562232,Maskiner og transportmidler
2951,Schweiz,2018,1234121,Maskiner og transportmidler
2952,Schweiz,2019,1422592,Maskiner og transportmidler
2953,Schweiz,2020,1501534,Maskiner og transportmidler
2954,Schweiz,2021,1590636,Maskiner og transportmidler
2966,Senegal,2018,25278,Maskiner og transportmidler
2967,Senegal,2019,231083,Maskiner og transportmidler
2968,Senegal,2020,22560,Maskiner og transportmidler
2969,Senegal,2021,72900,Maskiner og transportmidler
2981,Serbien,2018,777955,Maskiner og transportmidler
2982,Serbien,2019,509864,Maskiner og transportmidler
2983,Serbien,2020,607355,Maskiner og transportmidler
2984,Serbien,2021,678078,Maskiner og transportmidler
2996,Seychellerne,2018,4837,Maskiner og transportmidler
2997,Seychellerne,2019,26966,Maskiner og transportmidler
2998,Seychellerne,2020,3492,Maskiner og transportmidler
2999,Seychellerne,2021,10994,Maskiner og transportmidler
3011,Sierra Leone,2018,8534,Maskiner og transportmidler
3012,Sierra Leone,2019,9270,Maskiner og transportmidler
3013,Sierra Leone,2020,7025,Maskiner og transportmidler
3014,Sierra Leone,2021,5109,Maskiner og transportmidler
3026,Singapore,2018,1275879,Maskiner og transportmidler
3027,Singapore,2019,2242759,Maskiner og transportmidler
3028,Singapore,2020,1534957,Maskiner og transportmidler
3029,Singapore,2021,2367061,Maskiner og transportmidler
3041,Skt. Helena,2018,94,Maskiner og transportmidler
3042,Skt. Helena,2019,0,Maskiner og transportmidler
3043,Skt. Helena,2020,0,Maskiner og transportmidler
3044,Skt. Helena,2021,0,Maskiner og transportmidler
3056,Skt. Kitts og Nevis,2018,775,Maskiner og transportmidler
3057,Skt. Kitts og Nevis,2019,1472,Maskiner og transportmidler
3058,Skt. Kitts og Nevis,2020,711,Maskiner og transportmidler
3059,Skt. Kitts og Nevis,2021,6271,Maskiner og transportmidler
3071,Skt. Lucia,2018,520,Maskiner og transportmidler
3072,Skt. Lucia,2019,416,Maskiner og transportmidler
3073,Skt. Lucia,2020,1048,Maskiner og transportmidler
3074,Skt. Lucia,2021,317,Maskiner og transportmidler
3086,Skt. Martin (NL),2018,2041,Maskiner og transportmidler
3087,Skt. Martin (NL),2019,5641,Maskiner og transportmidler
3088,Skt. Martin (NL),2020,495,Maskiner og transportmidler
3089,Skt. Martin (NL),2021,483,Maskiner og transportmidler
3101,Skt. Pierre og Miquelon,2018,162,Maskiner og transportmidler
3102,Skt. Pierre og Miquelon,2019,101,Maskiner og transportmidler
3103,Skt. Pierre og Miquelon,2020,2383,Maskiner og transportmidler
3104,Skt. Pierre og Miquelon,2021,0,Maskiner og transportmidler
3116,Skt. Vincent og Grenadinerne,2018,1523,Maskiner og transportmidler
3117,Skt. Vincent og Grenadinerne,2019,68476,Maskiner og transportmidler
3118,Skt. Vincent og Grenadinerne,2020,64369,Maskiner og transportmidler
3119,Skt. Vincent og Grenadinerne,2021,80844,Maskiner og transportmidler
3131,Slovakiet,2018,608073,Maskiner og transportmidler
3132,Slovakiet,2019,666123,Maskiner og transportmidler
3133,Slovakiet,2020,596172,Maskiner og transportmidler
3134,Slovakiet,2021,598114,Maskiner og transportmidler
3146,Slovenien,2018,216279,Maskiner og transportmidler
3147,Slovenien,2019,254161,Maskiner og transportmidler
3148,Slovenien,2020,207275,Maskiner og transportmidler
3149,Slovenien,2021,333060,Maskiner og transportmidler
3161,Somalia,2018,17306,Maskiner og transportmidler
3162,Somalia,2019,6035,Maskiner og transportmidler
3163,Somalia,2020,11554,Maskiner og transportmidler
3164,Somalia,2021,16787,Maskiner og transportmidler
3176,South Georgia og De Sydlige Sandwichøer,2018,0,Maskiner og transportmidler
3177,South Georgia og De Sydlige Sandwichøer,2019,0,Maskiner og transportmidler
3178,South Georgia og De Sydlige Sandwichøer,2020,0,Maskiner og transportmidler
3179,South Georgia og De Sydlige Sandwichøer,2021,0,Maskiner og transportmidler
3191,Sovjetunionen,2018,0,Maskiner og transportmidler
3192,Sovjetunionen,2019,0,Maskiner og transportmidler
3193,Sovjetunionen,2020,0,Maskiner og transportmidler
3194,Sovjetunionen,2021,0,Maskiner og transportmidler
3206,Spanien,2018,3846272,Maskiner og transportmidler
3207,Spanien,2019,3331903,Maskiner og transportmidler
3208,Spanien,2020,2524113,Maskiner og transportmidler
3209,Spanien,2021,2943607,Maskiner og transportmidler
3221,Sri Lanka,2018,114054,Maskiner og transportmidler
3222,Sri Lanka,2019,116930,Maskiner og transportmidler
3223,Sri Lanka,2020,108358,Maskiner og transportmidler
3224,Sri Lanka,2021,113430,Maskiner og transportmidler
3236,Storbritannien,2018,14988782,Maskiner og transportmidler
3237,Storbritannien,2019,14502271,Maskiner og transportmidler
3238,Storbritannien,2020,8901222,Maskiner og transportmidler
3239,Storbritannien,2021,16307857,Maskiner og transportmidler
3251,Sudan,2018,24800,Maskiner og transportmidler
3252,Sudan,2019,52830,Maskiner og transportmidler
3253,Sudan,2020,45248,Maskiner og transportmidler
3254,Sudan,2021,47156,Maskiner og transportmidler
3266,Suriname,2018,2224,Maskiner og transportmidler
3267,Suriname,2019,1421,Maskiner og transportmidler
3268,Suriname,2020,22366,Maskiner og transportmidler
3269,Suriname,2021,49813,Maskiner og transportmidler
3281,Svalbard,2018,0,Maskiner og transportmidler
3282,Svalbard,2019,0,Maskiner og transportmidler
3283,Svalbard,2020,0,Maskiner og transportmidler
3284,Svalbard,2021,0,Maskiner og transportmidler
3296,Sverige,2018,13558708,Maskiner og transportmidler
3297,Sverige,2019,14062337,Maskiner og transportmidler
3298,Sverige,2020,13434970,Maskiner og transportmidler
3299,Sverige,2021,15690538,Maskiner og transportmidler
3311,Sydafrika,2018,622753,Maskiner og transportmidler
3312,Sydafrika,2019,1101594,Maskiner og transportmidler
3313,Sydafrika,2020,511960,Maskiner og transportmidler
3314,Sydafrika,2021,487798,Maskiner og transportmidler
3326,Sydkorea,2018,1905336,Maskiner og transportmidler
3327,Sydkorea,2019,1973307,Maskiner og transportmidler
3328,Sydkorea,2020,1883424,Maskiner og transportmidler
3329,Sydkorea,2021,1757893,Maskiner og transportmidler
3341,Sydsudan,2018,16698,Maskiner og transportmidler
3342,Sydsudan,2019,18750,Maskiner og transportmidler
3343,Sydsudan,2020,15395,Maskiner og transportmidler
3344,Sydsudan,2021,13179,Maskiner og transportmidler
3356,Sydyemen,2018,0,Maskiner og transportmidler
3357,Sydyemen,2019,0,Maskiner og transportmidler
3358,Sydyemen,2020,0,Maskiner og transportmidler
3359,Sydyemen,2021,0,Maskiner og transportmidler
3371,Syrien,2018,12473,Maskiner og transportmidler
3372,Syrien,2019,7389,Maskiner og transportmidler
3373,Syrien,2020,4220,Maskiner og transportmidler
3374,Syrien,2021,3100,Maskiner og transportmidler
3386,Tadsjikistan,2018,3869,Maskiner og transportmidler
3387,Tadsjikistan,2019,4410,Maskiner og transportmidler
3388,Tadsjikistan,2020,7093,Maskiner og transportmidler
3389,Tadsjikistan,2021,6937,Maskiner og transportmidler
3401,Taiwan,2018,610990,Maskiner og transportmidler
3402,Taiwan,2019,1128254,Maskiner og transportmidler
3403,Taiwan,2020,1156462,Maskiner og transportmidler
3404,Taiwan,2021,5033097,Maskiner og transportmidler
3416,Tanzania,2018,24426,Maskiner og transportmidler
3417,Tanzania,2019,19861,Maskiner og transportmidler
3418,Tanzania,2020,34644,Maskiner og transportmidler
3419,Tanzania,2021,18953,Maskiner og transportmidler
3431,Tchad,2018,8908,Maskiner og transportmidler
3432,Tchad,2019,11140,Maskiner og transportmidler
3433,Tchad,2020,7973,Maskiner og transportmidler
3434,Tchad,2021,11274,Maskiner og transportmidler
3446,Thailand,2018,552456,Maskiner og transportmidler
3447,Thailand,2019,612338,Maskiner og transportmidler
3448,Thailand,2020,527471,Maskiner og transportmidler
3449,Thailand,2021,598710,Maskiner og transportmidler
3461,Tjekkiet,2018,1458481,Maskiner og transportmidler
3462,Tjekkiet,2019,1338860,Maskiner og transportmidler
3463,Tjekkiet,2020,1224259,Maskiner og transportmidler
3464,Tjekkiet,2021,1576124,Maskiner og transportmidler
3476,Tjekkoslovakiet,2018,0,Maskiner og transportmidler
3477,Tjekkoslovakiet,2019,0,Maskiner og transportmidler
3478,Tjekkoslovakiet,2020,0,Maskiner og transportmidler
3479,Tjekkoslovakiet,2021,0,Maskiner og transportmidler
3491,Togo,2018,10257,Maskiner og transportmidler
3492,Togo,2019,11243,Maskiner og transportmidler
3493,Togo,2020,15505,Maskiner og transportmidler
3494,Togo,2021,17246,Maskiner og transportmidler
3506,Tokelau,2018,0,Maskiner og transportmidler
3507,Tokelau,2019,0,Maskiner og transportmidler
3508,Tokelau,2020,31,Maskiner og transportmidler
3509,Tokelau,2021,88,Maskiner og transportmidler
3521,Tonga,2018,123,Maskiner og transportmidler
3522,Tonga,2019,21,Maskiner og transportmidler
3523,Tonga,2020,180,Maskiner og transportmidler
3524,Tonga,2021,60,Maskiner og transportmidler
3536,Trinidad og Tobago,2018,43186,Maskiner og transportmidler
3537,Trinidad og Tobago,2019,23376,Maskiner og transportmidler
3538,Trinidad og Tobago,2020,29565,Maskiner og transportmidler
3539,Trinidad og Tobago,2021,40596,Maskiner og transportmidler
3551,Tunesien,2018,61869,Maskiner og transportmidler
3552,Tunesien,2019,44742,Maskiner og transportmidler
3553,Tunesien,2020,44254,Maskiner og transportmidler
3554,Tunesien,2021,54219,Maskiner og transportmidler
3566,Turkmenistan,2018,4978,Maskiner og transportmidler
3567,Turkmenistan,2019,3457,Maskiner og transportmidler
3568,Turkmenistan,2020,2595,Maskiner og transportmidler
3569,Turkmenistan,2021,5320,Maskiner og transportmidler
3581,Turks- og Caicosøerne,2018,1145,Maskiner og transportmidler
3582,Turks- og Caicosøerne,2019,434,Maskiner og transportmidler
3583,Turks- og Caicosøerne,2020,657,Maskiner og transportmidler
3584,Turks- og Caicosøerne,2021,1373,Maskiner og transportmidler
3596,Tuvalu,2018,0,Maskiner og transportmidler
3597,Tuvalu,2019,0,Maskiner og transportmidler
3598,Tuvalu,2020,0,Maskiner og transportmidler
3599,Tuvalu,2021,0,Maskiner og transportmidler
3611,Tyrkiet,2018,1532105,Maskiner og transportmidler
3612,Tyrkiet,2019,2940307,Maskiner og transportmidler
3613,Tyrkiet,2020,1696530,Maskiner og transportmidler
3614,Tyrkiet,2021,1809101,Maskiner og transportmidler
3626,Tyskland,2018,29133282,Maskiner og transportmidler
3627,Tyskland,2019,31369511,Maskiner og transportmidler
3628,Tyskland,2020,23127082,Maskiner og transportmidler
3629,Tyskland,2021,24889502,Maskiner og transportmidler
3641,USA,2018,12442885,Maskiner og transportmidler
3642,USA,2019,14491172,Maskiner og transportmidler
3643,USA,2020,14055964,Maskiner og transportmidler
3644,USA,2021,14217876,Maskiner og transportmidler
3656,USAs mindre øbesiddelser,2018,115,Maskiner og transportmidler
3657,USAs mindre øbesiddelser,2019,7,Maskiner og transportmidler
3658,USAs mindre øbesiddelser,2020,0,Maskiner og transportmidler
3659,USAs mindre øbesiddelser,2021,216,Maskiner og transportmidler
3671,Uganda,2018,56415,Maskiner og transportmidler
3672,Uganda,2019,42609,Maskiner og transportmidler
3673,Uganda,2020,38265,Maskiner og transportmidler
3674,Uganda,2021,61492,Maskiner og transportmidler
3686,Ukraine,2018,785857,Maskiner og transportmidler
3687,Ukraine,2019,972162,Maskiner og transportmidler
3688,Ukraine,2020,567771,Maskiner og transportmidler
3689,Ukraine,2021,855576,Maskiner og transportmidler
3701,Ungarn,2018,1498318,Maskiner og transportmidler
3702,Ungarn,2019,1374910,Maskiner og transportmidler
3703,Ungarn,2020,1268842,Maskiner og transportmidler
3704,Ungarn,2021,1496932,Maskiner og transportmidler
3716,Uoplyst land,2018,0,Maskiner og transportmidler
3717,Uoplyst land,2019,0,Maskiner og transportmidler
3718,Uoplyst land,2020,0,Maskiner og transportmidler
3719,Uoplyst land,2021,0,Maskiner og transportmidler
3731,Uoplyst land 3. Lande,2018,16728,Maskiner og transportmidler
3732,Uoplyst land 3. Lande,2019,29638,Maskiner og transportmidler
3733,Uoplyst land 3. Lande,2020,98072,Maskiner og transportmidler
3734,Uoplyst land 3. Lande,2021,111840,Maskiner og transportmidler
3746,Uoplyst land EU-lande,2018,30,Maskiner og transportmidler
3747,Uoplyst land EU-lande,2019,0,Maskiner og transportmidler
3748,Uoplyst land EU-lande,2020,13,Maskiner og transportmidler
3749,Uoplyst land EU-lande,2021,0,Maskiner og transportmidler
3761,Uruguay,2018,80108,Maskiner og transportmidler
3762,Uruguay,2019,57198,Maskiner og transportmidler
3763,Uruguay,2020,45322,Maskiner og transportmidler
3764,Uruguay,2021,75191,Maskiner og transportmidler
3776,Usbekistan,2018,43568,Maskiner og transportmidler
3777,Usbekistan,2019,44299,Maskiner og transportmidler
3778,Usbekistan,2020,7432,Maskiner og transportmidler
