ID,LAND,TID,SITC,INDHOLD
4209,Venezuela,2018,Maskiner og transportmidler,23
4210,Venezuela,2019,Maskiner og transportmidler,37
4211,Venezuela,2020,Maskiner og transportmidler,0
4212,Venezuela,2021,Maskiner og transportmidler,2022
4213,West Bank and Gaza,2018,Maskiner og transportmidler,0
4214,West Bank and Gaza,2019,Maskiner og transportmidler,0
4215,West Bank and Gaza,2020,Maskiner og transportmidler,0
4216,West Bank and Gaza,2021,Maskiner og transportmidler,0
4217,West Indies,2018,Maskiner og transportmidler,0
4218,West Indies,2019,Maskiner og transportmidler,0
4219,West Indies,2020,Maskiner og transportmidler,0
4220,West Indies,2021,Maskiner og transportmidler,0
4221,W. Sahara,2018,Maskiner og transportmidler,0
4222,W. Sahara,2019,Maskiner og transportmidler,0
4223,W. Sahara,2020,Maskiner og transportmidler,0
4224,W. Sahara,2021,Maskiner og transportmidler,0
4225,Vietnam,2018,Maskiner og transportmidler,315862
4226,Vietnam,2019,Maskiner og transportmidler,301050
4227,Vietnam,2020,Maskiner og transportmidler,289181
4228,Vietnam,2021,Maskiner og transportmidler,387831
4229,Wallis and Futuna,2018,Maskiner og transportmidler,0
4230,Wallis and Futuna,2019,Maskiner og transportmidler,0
4231,Wallis and Futuna,2020,Maskiner og transportmidler,0
4232,Wallis and Futuna,2021,Maskiner og transportmidler,0
4233,Yemen,2018,Maskiner og transportmidler,0
4234,Yemen,2019,Maskiner og transportmidler,0
4235,Yemen,2020,Maskiner og transportmidler,0
4236,Yemen,2021,Maskiner og transportmidler,0
4237,Zambia,2018,Maskiner og transportmidler,404
4238,Zambia,2019,Maskiner og transportmidler,418
4239,Zambia,2020,Maskiner og transportmidler,141
4240,Zambia,2021,Maskiner og transportmidler,513
4241,Zimbabwe,2018,Maskiner og transportmidler,0
4242,Zimbabwe,2019,Maskiner og transportmidler,8
4243,Zimbabwe,2020,Maskiner og transportmidler,5
4244,Zimbabwe,2021,Maskiner og transportmidler,84
4245,Eq. Guinea,2018,Maskiner og transportmidler,0
4246,Eq. Guinea,2019,Maskiner og transportmidler,0
4247,Eq. Guinea,2020,Maskiner og transportmidler,0
4248,Eq. Guinea,2021,Maskiner og transportmidler,0
4249,Austria,2018,Maskiner og transportmidler,1828910
4250,Austria,2019,Maskiner og transportmidler,1724206
4251,Austria,2020,Maskiner og transportmidler,1687336
4252,Austria,2021,Maskiner og transportmidler,2091803
4253,Austria,2018,Maskiner og transportmidler,0
4254,Austria,2019,Maskiner og transportmidler,3
4255,Austria,2020,Maskiner og transportmidler,0
4256,Austria,2021,Maskiner og transportmidler,15
4257,Afghanistan,2018,Mineralbrændstoffer og smøremidler,0
4258,Afghanistan,2019,Mineralbrændstoffer og smøremidler,0
4259,Afghanistan,2020,Mineralbrændstoffer og smøremidler,0
4260,Afghanistan,2021,Mineralbrændstoffer og smøremidler,14
4261,Albania,2018,Mineralbrændstoffer og smøremidler,1557
4262,Albania,2019,Mineralbrændstoffer og smøremidler,2004
4263,Albania,2020,Mineralbrændstoffer og smøremidler,2529
4264,Albania,2021,Mineralbrændstoffer og smøremidler,1402
4265,Algeria,2018,Mineralbrændstoffer og smøremidler,0
4266,Algeria,2019,Mineralbrændstoffer og smøremidler,9
4267,Algeria,2020,Mineralbrændstoffer og smøremidler,2
4268,Algeria,2021,Mineralbrændstoffer og smøremidler,0
4269,United States of America,2018,Mineralbrændstoffer og smøremidler,0
4270,United States of America,2019,Mineralbrændstoffer og smøremidler,0
4271,United States of America,2020,Mineralbrændstoffer og smøremidler,0
4272,United States of America,2021,Mineralbrændstoffer og smøremidler,0
4273,United States of America,2018,Mineralbrændstoffer og smøremidler,0
4274,United States of America,2019,Mineralbrændstoffer og smøremidler,0
4275,United States of America,2020,Mineralbrændstoffer og smøremidler,0
4276,United States of America,2021,Mineralbrændstoffer og smøremidler,0
4277,United States of America,2018,Mineralbrændstoffer og smøremidler,0
4278,United States of America,2019,Mineralbrændstoffer og smøremidler,0
4279,United States of America,2020,Mineralbrændstoffer og smøremidler,0
4280,United States of America,2021,Mineralbrændstoffer og smøremidler,0
4281,Andorra,2018,Mineralbrændstoffer og smøremidler,0
4282,Andorra,2019,Mineralbrændstoffer og smøremidler,0
4283,Andorra,2020,Mineralbrændstoffer og smøremidler,0
4284,Andorra,2021,Mineralbrændstoffer og smøremidler,0
4285,Angola,2018,Mineralbrændstoffer og smøremidler,1
4286,Angola,2019,Mineralbrændstoffer og smøremidler,0
4287,Angola,2020,Mineralbrændstoffer og smøremidler,0
4288,Angola,2021,Mineralbrændstoffer og smøremidler,137
4289,Anguilla,2018,Mineralbrændstoffer og smøremidler,0
4290,Anguilla,2019,Mineralbrændstoffer og smøremidler,0
4291,Anguilla,2020,Mineralbrændstoffer og smøremidler,0
4292,Anguilla,2021,Mineralbrændstoffer og smøremidler,0
4293,Antarctica,2018,Mineralbrændstoffer og smøremidler,0
4294,Antarctica,2019,Mineralbrændstoffer og smøremidler,0
4295,Antarctica,2020,Mineralbrændstoffer og smøremidler,0
4296,Antarctica,2021,Mineralbrændstoffer og smøremidler,0
4297,Antigua and Barbuda,2018,Mineralbrændstoffer og smøremidler,7
4298,Antigua and Barbuda,2019,Mineralbrændstoffer og smøremidler,0
4299,Antigua and Barbuda,2020,Mineralbrændstoffer og smøremidler,0
4300,Antigua and Barbuda,2021,Mineralbrændstoffer og smøremidler,0
4301,Argentina,2018,Mineralbrændstoffer og smøremidler,43
4302,Argentina,2019,Mineralbrændstoffer og smøremidler,1
4303,Argentina,2020,Mineralbrændstoffer og smøremidler,51
4304,Argentina,2021,Mineralbrændstoffer og smøremidler,533
4305,Armenia,2018,Mineralbrændstoffer og smøremidler,0
4306,Armenia,2019,Mineralbrændstoffer og smøremidler,0
4307,Armenia,2020,Mineralbrændstoffer og smøremidler,0
4308,Armenia,2021,Mineralbrændstoffer og smøremidler,1
4309,Aruba,2018,Mineralbrændstoffer og smøremidler,0
4310,Aruba,2019,Mineralbrændstoffer og smøremidler,0
4311,Aruba,2020,Mineralbrændstoffer og smøremidler,0
4312,Aruba,2021,Mineralbrændstoffer og smøremidler,0
4313,Azerbaijan,2018,Mineralbrændstoffer og smøremidler,1
4314,Azerbaijan,2019,Mineralbrændstoffer og smøremidler,0
4315,Azerbaijan,2020,Mineralbrændstoffer og smøremidler,108358
4316,Azerbaijan,2021,Mineralbrændstoffer og smøremidler,0
4317,Australia,2018,Mineralbrændstoffer og smøremidler,54868
4318,Australia,2019,Mineralbrændstoffer og smøremidler,46072
4319,Australia,2020,Mineralbrændstoffer og smøremidler,25891
4320,Australia,2021,Mineralbrændstoffer og smøremidler,35206
4321,Australia,2018,Mineralbrændstoffer og smøremidler,0
4322,Australia,2019,Mineralbrændstoffer og smøremidler,0
4323,Australia,2020,Mineralbrændstoffer og smøremidler,0
4324,Australia,2021,Mineralbrændstoffer og smøremidler,0
4325,Bahamas,2018,Mineralbrændstoffer og smøremidler,0
4326,Bahamas,2019,Mineralbrændstoffer og smøremidler,0
4327,Bahamas,2020,Mineralbrændstoffer og smøremidler,0
4328,Bahamas,2021,Mineralbrændstoffer og smøremidler,0
4329,Bahrain,2018,Mineralbrændstoffer og smøremidler,21
4330,Bahrain,2019,Mineralbrændstoffer og smøremidler,86
4331,Bahrain,2020,Mineralbrændstoffer og smøremidler,2
4332,Bahrain,2021,Mineralbrændstoffer og smøremidler,19
4333,Bangladesh,2018,Mineralbrændstoffer og smøremidler,4
4334,Bangladesh,2019,Mineralbrændstoffer og smøremidler,5
4335,Bangladesh,2020,Mineralbrændstoffer og smøremidler,2
4336,Bangladesh,2021,Mineralbrændstoffer og smøremidler,19
4337,Barbados,2018,Mineralbrændstoffer og smøremidler,0
4338,Barbados,2019,Mineralbrændstoffer og smøremidler,0
4339,Barbados,2020,Mineralbrændstoffer og smøremidler,0
4340,Barbados,2021,Mineralbrændstoffer og smøremidler,0
4341,Belarus,2018,Mineralbrændstoffer og smøremidler,74666
4342,Belarus,2019,Mineralbrændstoffer og smøremidler,22266
4343,Belarus,2020,Mineralbrændstoffer og smøremidler,12
4344,Belarus,2021,Mineralbrændstoffer og smøremidler,6659
4345,Belgium,2018,Mineralbrændstoffer og smøremidler,1067124
4346,Belgium,2019,Mineralbrændstoffer og smøremidler,998235
4347,Belgium,2020,Mineralbrændstoffer og smøremidler,1261244
4348,Belgium,2021,Mineralbrændstoffer og smøremidler,1575176
4349,Belize,2018,Mineralbrændstoffer og smøremidler,0
4350,Belize,2019,Mineralbrændstoffer og smøremidler,0
4351,Belize,2020,Mineralbrændstoffer og smøremidler,0
4352,Belize,2021,Mineralbrændstoffer og smøremidler,0
4353,Benin,2018,Mineralbrændstoffer og smøremidler,0
4354,Benin,2019,Mineralbrændstoffer og smøremidler,0
4355,Benin,2020,Mineralbrændstoffer og smøremidler,0
4356,Benin,2021,Mineralbrændstoffer og smøremidler,0
4357,Bermuda,2018,Mineralbrændstoffer og smøremidler,0
4358,Bermuda,2019,Mineralbrændstoffer og smøremidler,0
4359,Bermuda,2020,Mineralbrændstoffer og smøremidler,0
4360,Bermuda,2021,Mineralbrændstoffer og smøremidler,0
4361,Bhutan,2018,Mineralbrændstoffer og smøremidler,0
4362,Bhutan,2019,Mineralbrændstoffer og smøremidler,0
4363,Bhutan,2020,Mineralbrændstoffer og smøremidler,0
4364,Bhutan,2021,Mineralbrændstoffer og smøremidler,0
4365,Bolivia,2018,Mineralbrændstoffer og smøremidler,0
4366,Bolivia,2019,Mineralbrændstoffer og smøremidler,0
4367,Bolivia,2020,Mineralbrændstoffer og smøremidler,0
4368,Bolivia,2021,Mineralbrændstoffer og smøremidler,7
4369,"Boanire, Sint Eustatius and Saba",2018,Mineralbrændstoffer og smøremidler,0
4370,"Boanire, Sint Eustatius and Saba",2019,Mineralbrændstoffer og smøremidler,0
4371,"Boanire, Sint Eustatius and Saba",2020,Mineralbrændstoffer og smøremidler,0
4372,"Boanire, Sint Eustatius and Saba",2021,Mineralbrændstoffer og smøremidler,0
4373,Bosnia and Herz.,2018,Mineralbrændstoffer og smøremidler,1425
4374,Bosnia and Herz.,2019,Mineralbrændstoffer og smøremidler,137
4375,Bosnia and Herz.,2020,Mineralbrændstoffer og smøremidler,234
4376,Bosnia and Herz.,2021,Mineralbrændstoffer og smøremidler,10
4377,Botswana,2018,Mineralbrændstoffer og smøremidler,0
4378,Botswana,2019,Mineralbrændstoffer og smøremidler,0
4379,Botswana,2020,Mineralbrændstoffer og smøremidler,0
4380,Botswana,2021,Mineralbrændstoffer og smøremidler,0
4381,Bouvet Island,2018,Mineralbrændstoffer og smøremidler,0
4382,Bouvet Island,2019,Mineralbrændstoffer og smøremidler,0
4383,Bouvet Island,2020,Mineralbrændstoffer og smøremidler,0
4384,Bouvet Island,2021,Mineralbrændstoffer og smøremidler,0
4385,Brazil,2018,Mineralbrændstoffer og smøremidler,15340
4386,Brazil,2019,Mineralbrændstoffer og smøremidler,10871
4387,Brazil,2020,Mineralbrændstoffer og smøremidler,6023
4388,Brazil,2021,Mineralbrændstoffer og smøremidler,5033
4389,United Kingdom,2018,Mineralbrændstoffer og smøremidler,0
4390,United Kingdom,2019,Mineralbrændstoffer og smøremidler,0
4391,United Kingdom,2020,Mineralbrændstoffer og smøremidler,0
4392,United Kingdom,2021,Mineralbrændstoffer og smøremidler,0
4393,United Kingdom,2018,Mineralbrændstoffer og smøremidler,0
4394,United Kingdom,2019,Mineralbrændstoffer og smøremidler,0
4395,United Kingdom,2020,Mineralbrændstoffer og smøremidler,0
4396,United Kingdom,2021,Mineralbrændstoffer og smøremidler,0
4397,United Kingdom,2018,Mineralbrændstoffer og smøremidler,0
4398,United Kingdom,2019,Mineralbrændstoffer og smøremidler,0
4399,United Kingdom,2020,Mineralbrændstoffer og smøremidler,0
4400,United Kingdom,2021,Mineralbrændstoffer og smøremidler,0
4401,Brunei,2018,Mineralbrændstoffer og smøremidler,0
4402,Brunei,2019,Mineralbrændstoffer og smøremidler,0
4403,Brunei,2020,Mineralbrændstoffer og smøremidler,0
4404,Brunei,2021,Mineralbrændstoffer og smøremidler,0
4405,Bulgaria,2018,Mineralbrændstoffer og smøremidler,69835
4406,Bulgaria,2019,Mineralbrændstoffer og smøremidler,45488
4407,Bulgaria,2020,Mineralbrændstoffer og smøremidler,37091
4408,Bulgaria,2021,Mineralbrændstoffer og smøremidler,34493
4409,Burkina Faso,2018,Mineralbrændstoffer og smøremidler,24
4410,Burkina Faso,2019,Mineralbrændstoffer og smøremidler,0
4411,Burkina Faso,2020,Mineralbrændstoffer og smøremidler,1
4412,Burkina Faso,2021,Mineralbrændstoffer og smøremidler,0
4413,Burundi,2018,Mineralbrændstoffer og smøremidler,0
4414,Burundi,2019,Mineralbrændstoffer og smøremidler,0
4415,Burundi,2020,Mineralbrændstoffer og smøremidler,0
4416,Burundi,2021,Mineralbrændstoffer og smøremidler,0
4417,Cambodia,2018,Mineralbrændstoffer og smøremidler,0
4418,Cambodia,2019,Mineralbrændstoffer og smøremidler,0
4419,Cambodia,2020,Mineralbrændstoffer og smøremidler,0
4420,Cambodia,2021,Mineralbrændstoffer og smøremidler,0
4421,Cameroon,2018,Mineralbrændstoffer og smøremidler,0
4422,Cameroon,2019,Mineralbrændstoffer og smøremidler,0
4423,Cameroon,2020,Mineralbrændstoffer og smøremidler,0
4424,Cameroon,2021,Mineralbrændstoffer og smøremidler,0
4425,Canada,2018,Mineralbrændstoffer og smøremidler,168409
4426,Canada,2019,Mineralbrændstoffer og smøremidler,14423
4427,Canada,2020,Mineralbrændstoffer og smøremidler,12127
4428,Canada,2021,Mineralbrændstoffer og smøremidler,12662
4429,United Kingdom,2018,Mineralbrændstoffer og smøremidler,0
4430,United Kingdom,2019,Mineralbrændstoffer og smøremidler,0
4431,United Kingdom,2020,Mineralbrændstoffer og smøremidler,0
4432,United Kingdom,2021,Mineralbrændstoffer og smøremidler,0
4433,Central African Rep.,2018,Mineralbrændstoffer og smøremidler,0
4434,Central African Rep.,2019,Mineralbrændstoffer og smøremidler,0
4435,Central African Rep.,2020,Mineralbrændstoffer og smøremidler,0
4436,Central African Rep.,2021,Mineralbrændstoffer og smøremidler,0
4437,Ceuta,2018,Mineralbrændstoffer og smøremidler,0
4438,Ceuta,2019,Mineralbrændstoffer og smøremidler,0
4439,Ceuta,2020,Mineralbrændstoffer og smøremidler,0
4440,Ceuta,2021,Mineralbrændstoffer og smøremidler,0
4441,Chile,2018,Mineralbrændstoffer og smøremidler,703
4442,Chile,2019,Mineralbrændstoffer og smøremidler,582
4443,Chile,2020,Mineralbrændstoffer og smøremidler,214
4444,Chile,2021,Mineralbrændstoffer og smøremidler,793
4445,Vatican City State,2018,Mineralbrændstoffer og smøremidler,0
4446,Vatican City State,2019,Mineralbrændstoffer og smøremidler,0
4447,Vatican City State,2020,Mineralbrændstoffer og smøremidler,0
4448,Vatican City State,2021,Mineralbrændstoffer og smøremidler,0
4449,Colombia,2018,Mineralbrændstoffer og smøremidler,137361
4450,Colombia,2019,Mineralbrændstoffer og smøremidler,89974
4451,Colombia,2020,Mineralbrændstoffer og smøremidler,2
4452,Colombia,2021,Mineralbrændstoffer og smøremidler,0
4453,Colombia,2018,Mineralbrændstoffer og smøremidler,0
4454,Colombia,2019,Mineralbrændstoffer og smøremidler,0
4455,Colombia,2020,Mineralbrændstoffer og smøremidler,0
4456,Colombia,2021,Mineralbrændstoffer og smøremidler,6
4457,Congo,2018,Mineralbrændstoffer og smøremidler,4
4458,Congo,2019,Mineralbrændstoffer og smøremidler,0
4459,Congo,2020,Mineralbrændstoffer og smøremidler,2
4460,Congo,2021,Mineralbrændstoffer og smøremidler,0
4461,Dem. Rep. Congo,2018,Mineralbrændstoffer og smøremidler,0
4462,Dem. Rep. Congo,2019,Mineralbrændstoffer og smøremidler,0
4463,Dem. Rep. Congo,2020,Mineralbrændstoffer og smøremidler,0
4464,Dem. Rep. Congo,2021,Mineralbrændstoffer og smøremidler,0
4465,Costa Rica,2018,Mineralbrændstoffer og smøremidler,0
4466,Costa Rica,2019,Mineralbrændstoffer og smøremidler,0
4467,Costa Rica,2020,Mineralbrændstoffer og smøremidler,0
4468,Costa Rica,2021,Mineralbrændstoffer og smøremidler,0
4469,Costa Rica,2018,Mineralbrændstoffer og smøremidler,3
4470,Costa Rica,2019,Mineralbrændstoffer og smøremidler,3
4471,Costa Rica,2020,Mineralbrændstoffer og smøremidler,4
4472,Costa Rica,2021,Mineralbrændstoffer og smøremidler,0
4473,Cuba,2018,Mineralbrændstoffer og smøremidler,5
4474,Cuba,2019,Mineralbrændstoffer og smøremidler,0
4475,Cuba,2020,Mineralbrændstoffer og smøremidler,0
4476,Cuba,2021,Mineralbrændstoffer og smøremidler,0
4477,Curacao,2018,Mineralbrændstoffer og smøremidler,0
4478,Curacao,2019,Mineralbrændstoffer og smøremidler,0
4479,Curacao,2020,Mineralbrændstoffer og smøremidler,0
4480,Curacao,2021,Mineralbrændstoffer og smøremidler,0
4481,Cyprus,2018,Mineralbrændstoffer og smøremidler,9585
4482,Cyprus,2019,Mineralbrændstoffer og smøremidler,1830
4483,Cyprus,2020,Mineralbrændstoffer og smøremidler,480
4484,Cyprus,2021,Mineralbrændstoffer og smøremidler,4134
4485,Dem. Rep. Congo,2018,Mineralbrændstoffer og smøremidler,0
4486,Dem. Rep. Congo,2019,Mineralbrændstoffer og smøremidler,0
4487,Dem. Rep. Congo,2020,Mineralbrændstoffer og smøremidler,0
4488,Dem. Rep. Congo,2021,Mineralbrændstoffer og smøremidler,0
4489,Dem. Rep. Congo,2018,Mineralbrændstoffer og smøremidler,0
4490,Dem. Rep. Congo,2019,Mineralbrændstoffer og smøremidler,0
4491,Dem. Rep. Congo,2020,Mineralbrændstoffer og smøremidler,0
4492,Dem. Rep. Congo,2021,Mineralbrændstoffer og smøremidler,0
4493,Djibouti,2018,Mineralbrændstoffer og smøremidler,0
4494,Djibouti,2019,Mineralbrændstoffer og smøremidler,0
4495,Djibouti,2020,Mineralbrændstoffer og smøremidler,0
4496,Djibouti,2021,Mineralbrændstoffer og smøremidler,23
4497,Dominica,2018,Mineralbrændstoffer og smøremidler,0
4498,Dominica,2019,Mineralbrændstoffer og smøremidler,0
4499,Dominica,2020,Mineralbrændstoffer og smøremidler,0
4500,Dominica,2021,Mineralbrændstoffer og smøremidler,4
4501,Dominican Rep.,2018,Mineralbrændstoffer og smøremidler,0
4502,Dominican Rep.,2019,Mineralbrændstoffer og smøremidler,7
4503,Dominican Rep.,2020,Mineralbrændstoffer og smøremidler,0
4504,Dominican Rep.,2021,Mineralbrændstoffer og smøremidler,1
4505,Ecuador,2018,Mineralbrændstoffer og smøremidler,5
4506,Ecuador,2019,Mineralbrændstoffer og smøremidler,4
4507,Ecuador,2020,Mineralbrændstoffer og smøremidler,1
4508,Ecuador,2021,Mineralbrændstoffer og smøremidler,4
4509,Egypt,2018,Mineralbrændstoffer og smøremidler,2440
4510,Egypt,2019,Mineralbrændstoffer og smøremidler,5289
4511,Egypt,2020,Mineralbrændstoffer og smøremidler,2774
4512,Egypt,2021,Mineralbrændstoffer og smøremidler,3327
4513,El Salvador,2018,Mineralbrændstoffer og smøremidler,0
4514,El Salvador,2019,Mineralbrændstoffer og smøremidler,0
4515,El Salvador,2020,Mineralbrændstoffer og smøremidler,0
4516,El Salvador,2021,Mineralbrændstoffer og smøremidler,4
4517,Ivory Coast,2018,Mineralbrændstoffer og smøremidler,0
4518,Ivory Coast,2019,Mineralbrændstoffer og smøremidler,0
4519,Ivory Coast,2020,Mineralbrændstoffer og smøremidler,0
4520,Ivory Coast,2021,Mineralbrændstoffer og smøremidler,0
4521,Eritrea,2018,Mineralbrændstoffer og smøremidler,0
4522,Eritrea,2019,Mineralbrændstoffer og smøremidler,0
4523,Eritrea,2020,Mineralbrændstoffer og smøremidler,0
4524,Eritrea,2021,Mineralbrændstoffer og smøremidler,0
4525,Estonia,2018,Mineralbrændstoffer og smøremidler,24844
4526,Estonia,2019,Mineralbrændstoffer og smøremidler,107642
4527,Estonia,2020,Mineralbrændstoffer og smøremidler,20432
4528,Estonia,2021,Mineralbrændstoffer og smøremidler,21817
4529,eSwatini,2018,Mineralbrændstoffer og smøremidler,0
4530,eSwatini,2019,Mineralbrændstoffer og smøremidler,0
4531,eSwatini,2020,Mineralbrændstoffer og smøremidler,0
4532,eSwatini,2021,Mineralbrændstoffer og smøremidler,0
4533,Ethiopia,2018,Mineralbrændstoffer og smøremidler,0
4534,Ethiopia,2019,Mineralbrændstoffer og smøremidler,0
4535,Ethiopia,2020,Mineralbrændstoffer og smøremidler,0
4536,Ethiopia,2021,Mineralbrændstoffer og smøremidler,0
4537,Falkland Is.,2018,Mineralbrændstoffer og smøremidler,0
4538,Falkland Is.,2019,Mineralbrændstoffer og smøremidler,0
4539,Falkland Is.,2020,Mineralbrændstoffer og smøremidler,0
4540,Falkland Is.,2021,Mineralbrændstoffer og smøremidler,0
4541,Fiji,2018,Mineralbrændstoffer og smøremidler,0
4542,Fiji,2019,Mineralbrændstoffer og smøremidler,0
4543,Fiji,2020,Mineralbrændstoffer og smøremidler,0
4544,Fiji,2021,Mineralbrændstoffer og smøremidler,0
4545,Philippines,2018,Mineralbrændstoffer og smøremidler,10512
4546,Philippines,2019,Mineralbrændstoffer og smøremidler,10570
4547,Philippines,2020,Mineralbrændstoffer og smøremidler,8938
4548,Philippines,2021,Mineralbrændstoffer og smøremidler,4224
4549,Finland,2018,Mineralbrændstoffer og smøremidler,611866
4550,Finland,2019,Mineralbrændstoffer og smøremidler,488191
4551,Finland,2020,Mineralbrændstoffer og smøremidler,582538
4552,Finland,2021,Mineralbrændstoffer og smøremidler,740833
4553,United Arab Emirates,2018,Mineralbrændstoffer og smøremidler,509599
4554,United Arab Emirates,2019,Mineralbrændstoffer og smøremidler,2480765
4555,United Arab Emirates,2020,Mineralbrændstoffer og smøremidler,235009
4556,United Arab Emirates,2021,Mineralbrændstoffer og smøremidler,90947
4557,France,2018,Mineralbrændstoffer og smøremidler,1275923
4558,France,2019,Mineralbrændstoffer og smøremidler,1388505
4559,France,2020,Mineralbrændstoffer og smøremidler,1441997
4560,France,2021,Mineralbrændstoffer og smøremidler,1660780
4561,France,2018,Mineralbrændstoffer og smøremidler,0
4562,France,2019,Mineralbrændstoffer og smøremidler,0
4563,France,2020,Mineralbrændstoffer og smøremidler,0
4564,France,2021,Mineralbrændstoffer og smøremidler,0
4565,France,2018,Mineralbrændstoffer og smøremidler,0
4566,France,2019,Mineralbrændstoffer og smøremidler,0
4567,France,2020,Mineralbrændstoffer og smøremidler,0
4568,France,2021,Mineralbrændstoffer og smøremidler,0
4569,France,2018,Mineralbrændstoffer og smøremidler,0
4570,France,2019,Mineralbrændstoffer og smøremidler,0
4571,France,2020,Mineralbrændstoffer og smøremidler,0
4572,France,2021,Mineralbrændstoffer og smøremidler,0
4573,Germany,2018,Mineralbrændstoffer og smøremidler,0
4574,Germany,2019,Mineralbrændstoffer og smøremidler,0
4575,Germany,2020,Mineralbrændstoffer og smøremidler,0
4576,Germany,2021,Mineralbrændstoffer og smøremidler,0
4577,Faroe Islands,2018,Mineralbrændstoffer og smøremidler,517
4578,Faroe Islands,2019,Mineralbrændstoffer og smøremidler,825
4579,Faroe Islands,2020,Mineralbrændstoffer og smøremidler,943
4580,Faroe Islands,2021,Mineralbrændstoffer og smøremidler,17146
4581,Gabon,2018,Mineralbrændstoffer og smøremidler,0
4582,Gabon,2019,Mineralbrændstoffer og smøremidler,1651
4583,Gabon,2020,Mineralbrændstoffer og smøremidler,0
4584,Gabon,2021,Mineralbrændstoffer og smøremidler,0
4585,Gambia,2018,Mineralbrændstoffer og smøremidler,0
4586,Gambia,2019,Mineralbrændstoffer og smøremidler,0
4587,Gambia,2020,Mineralbrændstoffer og smøremidler,0
4588,Gambia,2021,Mineralbrændstoffer og smøremidler,2
4589,Gaza and Jericho,2018,Mineralbrændstoffer og smøremidler,0
4590,Gaza and Jericho,2019,Mineralbrændstoffer og smøremidler,0
4591,Gaza and Jericho,2020,Mineralbrændstoffer og smøremidler,0
4592,Gaza and Jericho,2021,Mineralbrændstoffer og smøremidler,0
4593,Georgia,2018,Mineralbrændstoffer og smøremidler,0
4594,Georgia,2019,Mineralbrændstoffer og smøremidler,0
4595,Georgia,2020,Mineralbrændstoffer og smøremidler,0
4596,Georgia,2021,Mineralbrændstoffer og smøremidler,3126
4597,Ghana,2018,Mineralbrændstoffer og smøremidler,98
4598,Ghana,2019,Mineralbrændstoffer og smøremidler,10
4599,Ghana,2020,Mineralbrændstoffer og smøremidler,10
4600,Ghana,2021,Mineralbrændstoffer og smøremidler,17
4601,Gibraltar,2018,Mineralbrændstoffer og smøremidler,0
4602,Gibraltar,2019,Mineralbrændstoffer og smøremidler,11
4603,Gibraltar,2020,Mineralbrændstoffer og smøremidler,0
4604,Gibraltar,2021,Mineralbrændstoffer og smøremidler,1
4605,Grenada,2018,Mineralbrændstoffer og smøremidler,0
4606,Grenada,2019,Mineralbrændstoffer og smøremidler,0
4607,Grenada,2020,Mineralbrændstoffer og smøremidler,0
4608,Grenada,2021,Mineralbrændstoffer og smøremidler,0
4609,Greece,2018,Mineralbrændstoffer og smøremidler,21557
4610,Greece,2019,Mineralbrændstoffer og smøremidler,24786
4611,Greece,2020,Mineralbrændstoffer og smøremidler,101732
4612,Greece,2021,Mineralbrændstoffer og smøremidler,29571
4613,Greenland,2018,Mineralbrændstoffer og smøremidler,109
4614,Greenland,2019,Mineralbrændstoffer og smøremidler,176
4615,Greenland,2020,Mineralbrændstoffer og smøremidler,364
4616,Greenland,2021,Mineralbrændstoffer og smøremidler,1534
4617,Guadeloupe,2018,Mineralbrændstoffer og smøremidler,0
4618,Guadeloupe,2019,Mineralbrændstoffer og smøremidler,0
4619,Guadeloupe,2020,Mineralbrændstoffer og smøremidler,0
4620,Guadeloupe,2021,Mineralbrændstoffer og smøremidler,0
4621,Guam,2018,Mineralbrændstoffer og smøremidler,0
4622,Guam,2019,Mineralbrændstoffer og smøremidler,0
4623,Guam,2020,Mineralbrændstoffer og smøremidler,0
4624,Guam,2021,Mineralbrændstoffer og smøremidler,0
4625,Guatemala,2018,Mineralbrændstoffer og smøremidler,0
4626,Guatemala,2019,Mineralbrændstoffer og smøremidler,0
4627,Guatemala,2020,Mineralbrændstoffer og smøremidler,0
4628,Guatemala,2021,Mineralbrændstoffer og smøremidler,1
4629,Guinea,2018,Mineralbrændstoffer og smøremidler,0
4630,Guinea,2019,Mineralbrændstoffer og smøremidler,0
4631,Guinea,2020,Mineralbrændstoffer og smøremidler,0
4632,Guinea,2021,Mineralbrændstoffer og smøremidler,4
4633,Guinea-Bissau,2018,Mineralbrændstoffer og smøremidler,0
4634,Guinea-Bissau,2019,Mineralbrændstoffer og smøremidler,0
4635,Guinea-Bissau,2020,Mineralbrændstoffer og smøremidler,0
4636,Guinea-Bissau,2021,Mineralbrændstoffer og smøremidler,0
4637,Guyana,2018,Mineralbrændstoffer og smøremidler,0
4638,Guyana,2019,Mineralbrændstoffer og smøremidler,0
4639,Guyana,2020,Mineralbrændstoffer og smøremidler,0
4640,Guyana,2021,Mineralbrændstoffer og smøremidler,0
4641,Haiti,2018,Mineralbrændstoffer og smøremidler,0
4642,Haiti,2019,Mineralbrændstoffer og smøremidler,0
4643,Haiti,2020,Mineralbrændstoffer og smøremidler,0
4644,Haiti,2021,Mineralbrændstoffer og smøremidler,0
4645,Heard Island and  McDonald Islands,2018,Mineralbrændstoffer og smøremidler,0
4646,Heard Island and  McDonald Islands,2019,Mineralbrændstoffer og smøremidler,0
4647,Heard Island and  McDonald Islands,2020,Mineralbrændstoffer og smøremidler,0
4648,Heard Island and  McDonald Islands,2021,Mineralbrændstoffer og smøremidler,0
